1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Date	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Genre	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Text_name	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
19027230	+alc	Q	X	'NULL'	EMO	CMPETERB	X	'NULL'	M1	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19027223	lx sol of Aldewingle +alc g+ar	IP	19027231	+alc g+ar	NP	19027232	g+ar	N	19027232	g+ar	N	19027231	+alc g+ar	NP	19027231	+alc g+ar	NP
19032167	al	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19032161	and *con* lyved hermytes lyf al oon +gere .	IP-MAT	19032168	al oon +gere	NP	19032170	+gere	N	19032170	+gere	N	19032168	al oon +gere	NP	19032168	al oon +gere	NP
19035308	every	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19035299	+te men of his lawe schulde every +gere , +gif 0 +tey my+gte * , goo in to Goddis hous 0 +tat *T*-1 is in Matha for to bidde here bedes	IP	19035309	every +gere	NP	19035310	+gere	N	19035310	+gere	N	19035309	every +gere	NP	19035309	every +gere	NP
19036843	every	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19036828	+Te dey 0 +tat +tis was i-doo ynne *T*-1 is every +gere i-made *-2 solempne and holy	IP	19036844	every +gere	NP	19036845	+gere	N	19036845	+gere	N	19036844	every +gere	NP	19036844	every +gere	NP
19041078	Meny	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19041080	Meny +gere after	ADVP	19041081	Meny +gere	NP	19041082	+gere	N	19041082	+gere	N	19041081	Meny +gere	NP	19041081	Meny +gere	NP
19048723	all	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19048720	And so all +te +geres after me mote take hede to +te same firste mon+te of +te moone ,	IP-MAT	19048724	all +te +geres after	NP	19048726	+geres	NS	19048726	+geres	NS	19048724	all +te +geres after	NP	19048724	all +te +geres after	NP
19049342	al	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19049341	of al +te +gere	PP	19049343	al +te +gere	NP	19049345	+gere	N	19049345	+gere	N	19049343	al +te +gere	NP	19049343	al +te +gere	NP
19065330	everich	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19065331	everich +gere holy chirche make+t mynde	IP	19065332	everich +gere	NP	19065333	+gere	N	19065333	+gere	N	19065332	everich +gere	NP	19065332	everich +gere	NP
19087603	everich	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19087590	he graunted of everich hous of his kyngdom everich +gere a peny to Seynt Peter	IP	19087604	everich +gere	NP	19087605	+gere	N	19087605	+gere	N	19087604	everich +gere	NP	19087604	everich +gere	NP
19087627	everiche	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19087618	and after +tat tyme he sente everiche +gere +tre hondred mark to Rome	IP	19087628	everiche +gere	NP	19087629	+gere	N	19087629	+gere	N	19087628	everiche +gere	NP	19087628	everiche +gere	NP
19091556	al	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19091552	and <P_VI,341> *con* dwellede al a +gere at Snotyngham , 0 +tat *T*-1 now hatte Notyngham ;	IP-MAT	19091557	al a +gere	NP	19091559	+gere	N	19091559	+gere	N	19091557	al a +gere	NP	19091557	al a +gere	NP
19091692	all	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19091687	and *con* dwellede +tere all a +gere .	IP-MAT	19091693	all a +gere	NP	19091695	+gere	N	19091695	+gere	N	19091693	all a +gere	NP	19091693	all a +gere	NP
19092135	al	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19092132	and *con* lay al a +gere at Tetforde .	IP-MAT	19092136	al a +gere	NP	19092138	+gere	N	19092138	+gere	N	19092136	al a +gere	NP	19092136	al a +gere	NP
19093379	al	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19093360	In a tyme +tis dwelled wi+t Lewys Balbus kyng of Fraunce al a +gere ,	IP-MAT	19093380	al a +gere	NP	19093382	+gere	N	19093382	+gere	N	19093380	al a +gere	NP	19093380	al a +gere	NP
19094252	many	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19094244	at Goddes ordenaunce he hadde many +gere +te evel 0 +tat *T*-1 hatte ficus ,	IP-MAT	19094253	many +gere	NP	19094254	+gere	N	19094254	+gere	N	19094253	many +gere	NP	19094253	many +gere	NP
19109176	every	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19109170	+tey schulde paye hym every +gere twenty pound of gold , and +tre hondred pound of silver , and fyve and twenty hondred re+teren	IP	19109177	every +gere	NP	19109178	+gere	N	19109178	+gere	N	19109177	every +gere	NP	19109177	every +gere	NP
19119432	meny	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19119431	and meny +geres +te monkes were disperbled ,	IP-MAT	19119433	meny +geres	NP	19119434	+geres	NS	19119434	+geres	NS	19119433	meny +geres	NP	19119433	meny +geres	NP
19122877	al	Q	TREVISA JOHN	'NULL'	SL	CMPOLYCH	LATIN	'NULL'	M3	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	19122872	+tere Edward dwelled al a +gere wi+t oute eny reese of enemyes .	IP-MAT	19122878	al a +gere	NP	19122880	+gere	N	19122880	+gere	N	19122878	al a +gere	NP	19122878	al a +gere	NP
19207654	many	Q	CAXTON WILLIAM	'NULL'	EMO	CMREYNAR	DUTCH	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	19207655	many yeres goon	NP	19207656	many yeres	NP	19207657	yeres	NS	19207657	yeres	NS	19207656	many yeres	NP	19207656	many yeres	NP
19208211	many	Q	CAXTON WILLIAM	'NULL'	EMO	CMREYNAR	DUTCH	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	19208135	For sothe my lord the kynge yf 0 ye suffre this vnpunysshyd and *con* lete hym *ICH*-1 go quyte 0 that *T*-2 hath thus broken your peas / And *T*-2 wyl do no right after the sentence and Iugement of your men / your Chyldren many yeris herafter shal be myspreysed and blamed therfore /	IP-MAT-SPE	19208212	many yeris herafter	NP	19208213	yeris	NS	19208213	yeris	NS	19208212	many yeris herafter	NP	19208212	many yeris herafter	NP
19241900	iche	Q	REYNES ROBERT	'NULL'	EML	CMREYNES	X	'NULL'	M4	INSTR SEC	WRITTEN	'NULL'	PROSE	19241901	iche yeer at +te seyd festis of Our Lord and Estern xiii s. iiii d. , till 0 the seyd v marke so full be payed	FRAG	19241902	iche yeer	NP	19241903	yeer	N	19241903	yeer	N	19241902	iche yeer	NP	19241902	iche yeer	NP
19253661	few	Q	Richard Rolle	'NULL'	Northern (Yorkshire?)	cmrollep.m24	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	PROSE	19253658	in a few +geres	PP	19253660	a few +geres	NP	19253662	+geres	NS	19253662	+geres	NS	19253660	a few +geres	NP	19253660	a few +geres	NP
19257868	few	Q	Richard Rolle	'NULL'	Northern (Yorkshire?)	cmrollep.m24	'NULL'	'NULL'	M1	'NULL'	'NULL'	'NULL'	PROSE	19257865	in a few +gers	PP	19257867	a few +gers	NP	19257869	+gers	NS	19257869	+gers	NS	19257867	a few +gers	NP	19257867	a few +gers	NP
19340554	alle	Q	X	'NULL'	WMO	CMSIEGE	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	19340531	+Ter was a ster *ICH*-2 in +te skye wytt a scharpe peynt as a speyr alle a +ger ouer +teme .	IP-MAT	19340555	alle a +ger	NP	19340557	+ger	N	19340557	+ger	N	19340555	alle a +ger	NP	19340555	alle a +ger	NP
19351244	many	Q	X	'NULL'	WMO	CMSIEGE	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	19351235	I to +tem hit told many +geryse passyd	IP	19351245	many +geryse passyd	NP	19351246	+geryse	NS	19351246	+geryse	NS	19351245	many +geryse passyd	NP	19351245	many +geryse passyd	NP
19357425	alle	Q	'NULL'	c1440	Northern	cmthorn.mx4	'NULL'	Handbooks, medicine	mx4	'NULL'	'NULL'	Liber de Diversis Medicinis	'NULL'	19357417	+Tan may +tu halde it alle +te +gere	IP-MAT	19357426	alle +te +gere	NP	19357428	+gere	N	19357428	+gere	N	19357426	alle +te +gere	NP	19357426	alle +te +gere	NP
