1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Genre	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Text_name	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
19316854	all	Q	ROLLE RICHARD	NO/EMO	CMROLLTR	LATIN	'NULL'	M2/4	INSTR REL	WRITTEN	'NULL'	PROSE	19316853	with all +te myghtes of +goure saule	PP	19316855	all +te myghtes of +goure saule	NP	19316857	myghtes	NS	19316857	myghtes	NS	19316855	all +te myghtes of +goure saule	NP	19316855	all +te myghtes of +goure saule	NP
19373661	alle	Q	X	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19373654	formest he binam him alle +te mihte 0 +te *T*-1 he hadde nutted fram +te biginninge of +te worelde . for to 0 +te time *ICH*-3 cam 0 +tat *T*-4 he heregede helle . and *T*-4 *con* nam ut mid him alle 0 +te *T*-2 him hadden ar wel hersumed .	IP-MAT	19373662	alle +te mihte 0 +te *T*-1 he hadde nutted fram +te biginninge of +te worelde . for to 0 +te time *ICH*-3 cam 0 +tat *T*-4 he heregede helle . and *T*-4 *con* nam ut mid him alle 0 +te *T*-2 him hadden ar wel hersumed	NP	19373664	mihte	N	19373664	mihte	N	19373662	alle +te mihte 0 +te *T*-1 he hadde nutted fram +te biginninge of +te worelde . for to 0 +te time *ICH*-3 cam 0 +tat *T*-4 he heregede helle . and *T*-4 *con* nam ut mid him alle 0 +te *T*-2 him hadden ar wel hersumed	NP	19373662	alle +te mihte 0 +te *T*-1 he hadde nutted fram +te biginninge of +te worelde . for to 0 +te time *ICH*-3 cam 0 +tat *T*-4 he heregede helle . and *T*-4 *con* nam ut mid him alle 0 +te *T*-2 him hadden ar wel hersumed	NP
19377149	manie	Q	X	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19377148	on manie mihte	PP	19377150	manie mihte	NP	19377151	mihte	NS	19377151	mihte	NS	19377150	manie mihte	NP	19377150	manie mihte	NP
19382000	alle	Q	X	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19381999	on alle ure mihte	PP	19382001	alle ure mihte	NP	19382003	mihte	N	19382003	mihte	N	19382001	alle ure mihte	NP	19382001	alle ure mihte	NP
19398947	alle	Q	X	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19398940	and +te lage hadde +to alle +te mihtes 0 +te *T*-1 haue+d nu fulluht .	IP-MAT	19398948	alle +te mihtes 0 +te *T*-1 haue+d nu fulluht	NP	19398950	mihtes	NS	19398950	mihtes	NS	19398948	alle +te mihtes 0 +te *T*-1 haue+d nu fulluht	NP	19398948	alle +te mihtes 0 +te *T*-1 haue+d nu fulluht	NP
19409955	alre	Q	X	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19409956	alre mihtene louerd	NP	19409957	alre mihtene	NP	19409958	mihtene	NS$	19409958	mihtene	NS$	19409957	alre mihtene	NP	19409957	alre mihtene	NP
19426352	alle	Q	X	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19426351	bi alle here mihte	PP	19426353	alle here mihte	NP	19426355	mihte	N	19426355	mihte	N	19426353	alle here mihte	NP	19426353	alle here mihte	NP
19429245	alre	Q	X	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19429246	alre mihtene louerd	NP	19429247	alre mihtene	NP	19429248	mihtene	NS$	19429248	mihtene	NS$	19429247	alre mihtene	NP	19429247	alre mihtene	NP
19442392	alle	Q	X	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19442391	of alle mihtin	PP	19442393	alle mihtin	NP	19442394	mihtin	NS	19442394	mihtin	NS	19442393	alle mihtin	NP	19442393	alle mihtin	NP
19459391	alle	Q	X	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19459390	a+geanes alle +de hali mihtes 0 +de *T*-1 +aure winne+d a+geanes us	PP	19459392	alle +de hali mihtes 0 +de *T*-1 +aure winne+d a+geanes us	NP	19459395	mihtes	NS	19459395	mihtes	NS	19459392	alle +de hali mihtes 0 +de *T*-1 +aure winne+d a+geanes us	NP	19459392	alle +de hali mihtes 0 +de *T*-1 +aure winne+d a+geanes us	NP
19463699	all	Q	X	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19463700	all +dis halie mihte hes makede *ICH*-1 hem swiete .	IP-MAT	19463701	all +dis halie mihte	NP	19463704	mihte	N	19463704	mihte	N	19463701	all +dis halie mihte	NP	19463701	all +dis halie mihte	NP
19469362	all	Q	X	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19469361	and all his mihte of +dare beswikene woreld	CONJP	19469363	all his mihte of +dare beswikene woreld	NP	19469365	mihte	N	19469365	mihte	N	19469363	all his mihte of +dare beswikene woreld	NP	19469363	all his mihte of +dare beswikene woreld	NP
19469897	alle	Q	X	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19469899	alle mihtes and alle streng+tes	NP	19469900	alle mihtes	NP	19469901	mihtes	NS	19469901	mihtes	NS	19469900	alle mihtes	NP	19469900	alle mihtes	NP
19471389	none	Q	X	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19471385	tu ne miht none o+dre mihte habben ne healden	IP	19471390	none o+dre mihte	NP	19471392	mihte	N	19471392	mihte	N	19471390	none o+dre mihte	NP	19471390	none o+dre mihte	NP
19493343	none	Q	X	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19493344	none mihte ne none streng+te *ICH*-1	NP	19493345	none mihte	NP	19493346	mihte	N	19493346	mihte	N	19493345	none mihte	NP	19493345	none mihte	NP
19494948	non	Q	X	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19494946	*exp* Nis non mihte *ICH*-2 on godes temple 0 +dat *T*-3 ne haf+t lott and dole mid +dessere eadi+ge mihte .	IP-MAT	19494949	non mihte *ICH*-2	NP	19494950	mihte	N	19494950	mihte	N	19494949	non mihte *ICH*-2	NP	19494949	non mihte *ICH*-2	NP
19495929	alle	Q	X	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19495928	beforen alle his holi mihtes	PP	19495930	alle his holi mihtes	NP	19495933	mihtes	NS	19495933	mihtes	NS	19495930	alle his holi mihtes	NP	19495930	alle his holi mihtes	NP
19508944	alle	Q	X	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19508943	mang alle +de o+dre mihtes	PP	19508945	alle +de o+dre mihtes	NP	19508948	mihtes	NS	19508948	mihtes	NS	19508945	alle +de o+dre mihtes	NP	19508945	alle +de o+dre mihtes	NP
19508970	alle	Q	X	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19508969	of alle +de o+dre mihtes	PP	19508971	alle +de o+dre mihtes	NP	19508974	mihtes	NS	19508974	mihtes	NS	19508971	alle +de o+dre mihtes	NP	19508971	alle +de o+dre mihtes	NP
19509240	alle	Q	X	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19509239	of alle +desen inamde mihten	PP	19509241	alle +desen inamde mihten	NP	19509244	mihten	NS	19509244	mihten	NS	19509241	alle +desen inamde mihten	NP	19509241	alle +desen inamde mihten	NP
19544666	al	Q	X	EML	CMWYCSER	X	'NULL'	M3	INSTR REL	X	'NULL'	PROSE	19544665	wi+t al +ter my+gt	PP	19544667	al +ter my+gt	NP	19544669	my+gt	N	19544669	my+gt	N	19544667	al +ter my+gt	NP	19544667	al +ter my+gt	NP
