1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Date	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Genre	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Text_name	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
18029841	ilke	Q	?	'NULL'	North	cmedthor.m34	'NULL'	'NULL'	M34	'NULL'	'NULL'	'NULL'	PROSE	18029835	and thurgh His gudnes ilke a day ere all thynges waxande .	IP-MAT	18029842	ilke a day	NP	18029844	day	N	18029844	day	N	18029842	ilke a day	NP	18029842	ilke a day	NP
18030909	ilk	Q	?	'NULL'	North	cmedthor.m34	'NULL'	'NULL'	M34	'NULL'	'NULL'	'NULL'	PROSE	18030897	in swa gret bounte , to multyply +tam ilk a day for oure prowe	IP	18030910	ilk a day	NP	18030912	day	N	18030912	day	N	18030910	ilk a day	NP	18030910	ilk a day	NP
18030984	ilke	Q	?	'NULL'	North	cmedthor.m34	'NULL'	'NULL'	M34	'NULL'	'NULL'	'NULL'	PROSE	18030979	We distruy +tam ilke a day ,	IP-MAT	18030985	ilke a day	NP	18030987	day	N	18030987	day	N	18030985	ilke a day	NP	18030985	ilke a day	NP
18040413	ilk	Q	?	'NULL'	North	cmedthor.m34	'NULL'	'NULL'	M34	'NULL'	'NULL'	'NULL'	PROSE	18040404	I moghte in +tat tym , ilk a day at a tym , dye als vile ded als 0 0 *T*-1 He for me dide	IP	18040414	ilk a day at a tym	NP	18040416	day	N	18040416	day	N	18040414	ilk a day at a tym	NP	18040414	ilk a day at a tym	NP
18042379	ylke	Q	?	'NULL'	North	cmedthor.m34	'NULL'	'NULL'	M34	'NULL'	'NULL'	'NULL'	PROSE	18042378	Oure ylke day brede	NP	18042380	ylke day	NP	18042381	day	N	18042381	day	N	18042380	ylke day	NP	18042380	ylke day	NP
18044732	ilke	Q	?	'NULL'	North	cmedthor.m34	'NULL'	'NULL'	M34	'NULL'	'NULL'	'NULL'	PROSE	18044731	Oure ilke day brede	NP	18044733	ilke day	NP	18044734	day	N	18044734	day	N	18044733	ilke day	NP	18044733	ilke day	NP
18051048	ilke	Q	?	'NULL'	North	cmedthor.m34	'NULL'	'NULL'	M34	'NULL'	'NULL'	'NULL'	PROSE	18051044	For he sees ilke a day sum ga and sum com ,	IP-MAT	18051049	ilke a day	NP	18051051	day	N	18051051	day	N	18051049	ilke a day	NP	18051049	ilke a day	NP
18056471	al	Q	?	'NULL'	West Midland (Worcestershire)	cmedvern.m3	'NULL'	'NULL'	M3	'NULL'	'NULL'	'NULL'	PROSE	18056468	+tou desyrest al day 0 +tat *T*-1 +te helpe+t nou+gt	IP	18056472	al day	NP	18056473	day	N	18056473	day	N	18056472	al day	NP	18056472	al day	NP
18056739	eueri	Q	?	'NULL'	West Midland (Worcestershire)	cmedvern.m3	'NULL'	'NULL'	M3	'NULL'	'NULL'	'NULL'	PROSE	18056735	& *con* schal delyueren eueri day more and more , +gif 0 +tou hit not fordo .	IP-MAT	18056740	eueri day	NP	18056741	day	N	18056741	day	N	18056740	eueri day	NP	18056740	eueri day	NP
18056997	eueri	Q	?	'NULL'	West Midland (Worcestershire)	cmedvern.m3	'NULL'	'NULL'	M3	'NULL'	'NULL'	'NULL'	PROSE	18056991	*T*-1 waxen of hem eueri day	IP	18056998	eueri day	NP	18056999	day	N	18056999	day	N	18056998	eueri day	NP	18056998	eueri day	NP
18057637	eueri	Q	?	'NULL'	West Midland (Worcestershire)	cmedvern.m3	'NULL'	'NULL'	M3	'NULL'	'NULL'	'NULL'	PROSE	18057636	And eueri day , whon 0 +tou dost mis , he snibbe+t +te ;	IP-MAT	18057638	eueri day	NP	18057639	day	N	18057639	day	N	18057638	eueri day	NP	18057638	eueri day	NP
18059778	eueri	Q	?	'NULL'	West Midland (Worcestershire)	cmedvern.m3	'NULL'	'NULL'	M3	'NULL'	'NULL'	'NULL'	PROSE	18059771	*con* +torw his Goodnesse ben eueri day Multiplyede .	IP-MAT	18059779	eueri day	NP	18059780	day	N	18059780	day	N	18059779	eueri day	NP	18059779	eueri day	NP
18060667	eueri	Q	?	'NULL'	West Midland (Worcestershire)	cmedvern.m3	'NULL'	'NULL'	M3	'NULL'	'NULL'	'NULL'	PROSE	18060663	to encresen hem eueri day in to so gret noumbre	IP	18060668	eueri day	NP	18060669	day	N	18060669	day	N	18060668	eueri day	NP	18060668	eueri day	NP
18072320	alle	Q	?	'NULL'	West Midland (Worcestershire)	cmedvern.m3	'NULL'	'NULL'	M3	'NULL'	'NULL'	'NULL'	PROSE	18072321	alle dayes and alle tymes	NP	18072322	alle dayes	NP	18072323	dayes	NS	18072323	dayes	NS	18072322	alle dayes	NP	18072322	alle dayes	NP
18075087	eueri	Q	?	'NULL'	West Midland (Worcestershire)	cmedvern.m3	'NULL'	'NULL'	M3	'NULL'	'NULL'	'NULL'	PROSE	18075086	dyen eueri day a +tousend tymes for him of +te selue de+t 0 +tat *T*-2 he di+gede for me	IP	18075088	eueri day	NP	18075089	day	N	18075089	day	N	18075088	eueri day	NP	18075088	eueri day	NP
18077518	eueri	Q	?	'NULL'	West Midland (Worcestershire)	cmedvern.m3	'NULL'	'NULL'	M3	'NULL'	'NULL'	'NULL'	PROSE	18077513	ffor he mai seon eueri day summe comen and summe gon .	IP-MAT	18077519	eueri day	NP	18077520	day	N	18077520	day	N	18077519	eueri day	NP	18077519	eueri day	NP
18143374	fewe	Q	X	'NULL'	SL	CMGREGOR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18143371	whythe yn fewe dayes	PP	18143375	fewe dayes	NP	18143376	dayes	NS	18143376	dayes	NS	18143375	fewe dayes	NP	18143375	fewe dayes	NP
18149287	many	Q	X	'NULL'	SL	CMGREGOR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18149288	many dayes be-fore	ADVP	18149289	many dayes	NP	18149290	dayes	NS	18149290	dayes	NS	18149289	many dayes	NP	18149289	many dayes	NP
18153179	alle	Q	X	'NULL'	SL	CMGREGOR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18153180	alle that day and that nyght next folowynge	NP	18153181	alle that day	NP	18153183	day	N	18153183	day	N	18153181	alle that day	NP	18153181	alle that day	NP
18153319	alle	Q	X	'NULL'	SL	CMGREGOR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18153271	and that same yere there was grete wache at Syn Donstonys in the Este , by the sofferens of oure sufferayne lorde the kyng , in every warde of <P_188> London alle the xvj dayes in Crystysmasse by the commaundement of the kynge .	IP-MAT	18153320	alle the xvj dayes in Crystysmasse	NP	18153323	dayes	NS	18153323	dayes	NS	18153320	alle the xvj dayes in Crystysmasse	NP	18153320	alle the xvj dayes in Crystysmasse	NP
18160755	every	Q	X	'NULL'	SL	CMGREGOR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18160741	And that fals and untrewe peler hadde of the kynge every day j d. ob .	IP-MAT	18160756	every day	NP	18160757	day	N	18160757	day	N	18160756	every day	NP	18160756	every day	NP
18179349	many	Q	X	'NULL'	SL	CMGREGOR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18179348	and many a day	CONJP	18179350	many a day	NP	18179352	day	N	18179352	day	N	18179350	many a day	NP	18179350	many a day	NP
18186678	many	Q	X	'NULL'	SL	CMGREGOR	X	'NULL'	M4	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18186679	many dayes before	ADVP	18186680	many dayes	NP	18186681	dayes	NS	18186681	dayes	NS	18186680	many dayes	NP	18186680	many dayes	NP
18212420	ech	Q	HILTON WALTER	'NULL'	EMO	CMHILTON	X	'NULL'	M3/4	INSTR REL	WRITTEN	'NULL'	PROSE	18212418	he ech day falli+t ynne *T*-2	IP	18212421	ech day	NP	18212422	day	N	18212422	day	N	18212421	ech day	NP	18212421	ech day	NP
18226717	euery	Q	X	'NULL'	SO	CMHORSES	X	'NULL'	M3	INSTR SEC	WRITTEN	'NULL'	PROSE	18226714	And +tus euery day di+gt it onus til 0 he be hole .	IP-IMP	18226718	euery day	NP	18226719	day	N	18226719	day	N	18226718	euery day	NP	18226718	euery day	NP
18228384	euery	Q	X	'NULL'	SO	CMHORSES	X	'NULL'	M3	INSTR SEC	WRITTEN	'NULL'	PROSE	18228368	& when 0 +te corn is oute +ten schalt +tou euery day onus fille +te hole ful of herdes wel y-clensid of hempe or of flexe y-hewe * nameliche smale .	IP-MAT	18228385	euery day	NP	18228386	day	N	18228386	day	N	18228385	euery day	NP	18228385	euery day	NP
18236895	noo	Q	X	'NULL'	EMO	CMINNOCE	X	'NULL'	M4	INSTR REL	X	'NULL'	PROSE	18236888	nother in that season was noo festyvall dayes ;	IP-MAT	18236896	noo festyvall dayes	NP	18236898	dayes	NS	18236898	dayes	NS	18236896	noo festyvall dayes	NP	18236896	noo festyvall dayes	NP
18237833	many	Q	X	'NULL'	EMO	CMINNOCE	X	'NULL'	M4	INSTR REL	X	'NULL'	PROSE	18237824	in the later ende there be many dayes 0 that *T*-7 bene named of the worde Kalendas	IP	18237834	many dayes 0 that *T*-7 bene named of the worde Kalendas	NP	18237835	dayes	NS	18237835	dayes	NS	18237834	many dayes 0 that *T*-7 bene named of the worde Kalendas	NP	18237834	many dayes 0 that *T*-7 bene named of the worde Kalendas	NP
18277322	al	Q	X	'NULL'	WMO	CMKATHE	X	'NULL'	M1	NARR NON-IMAG	WRITTEN	'NULL'	PROSE	18277298	Ah *con* wi+d fode of heouene +turh his ahne engel i culurene iliche fedde hire al +te tweolf dahes as 0 0 *T*-1 he dude daniel +turh abacuc +te prophete i +te liunes leohe +ter 0 he in *T*-2 lutede .	IP-MAT	18277323	al +te tweolf dahes	NP	18277326	dahes	NS	18277326	dahes	NS	18277323	al +te tweolf dahes	NP	18277323	al +te tweolf dahes	NP
18292384	euery	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18292378	& *con* weryd +te hayr euery day ,	IP-MAT	18292385	euery day	NP	18292386	day	N	18292386	day	N	18292385	euery day	NP	18292385	euery day	NP
18294913	ech	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18294887	owyr Lord of hys mercy , as 0 0 *T*-2 sche *ICH*-1 seyd hir-self , +gaf hir ech day for +te most party too owerys of compunccyon for hir synnys wyth many byttyr teerys	IP	18294914	ech day	NP	18294915	day	N	18294915	day	N	18294914	ech day	NP	18294914	ech day	NP
18304263	many	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18304259	for I haue many days put syluer owt of my purse	IP	18304264	many days	NP	18304265	days	NS	18304265	days	NS	18304264	many days	NP	18304264	many days	NP
18309228	euery	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18309222	& so he dede euery day .	IP-MAT	18309229	euery day	NP	18309230	day	N	18309230	day	N	18309229	euery day	NP	18309229	euery day	NP
18311012	euery	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18311008	*T*-2 slen hym euery day be gret othys sweryng	IP	18311013	euery day	NP	18311014	day	N	18311014	day	N	18311013	euery day	NP	18311013	euery day	NP
18315634	many	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18315606	*T*-1 +te ankres & +tis creatur haddyn be comownyng in +te lofe of owyr Lord Ihesu Crist many days 0 +tat *T*-2 +tei were to-gedyr	IP	18315635	many days 0 +tat *T*-2 +tei were to-gedyr	NP	18315636	days	NS	18315636	days	NS	18315635	many days 0 +tat *T*-2 +tei were to-gedyr	NP	18315635	many days 0 +tat *T*-2 +tei were to-gedyr	NP
18321274	alle	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18321261	A , der God , I haue not lovyd +te alle +te days of my lyue ,	IP-MAT-SPE	18321275	alle +te days of my lyue	NP	18321277	days	NS	18321277	days	NS	18321275	alle +te days of my lyue	NP	18321275	alle +te days of my lyue	NP
18332615	euery	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18332610	And +tis creatur had euery day mend of +te Gospel whech 0 *T*-1 tellyth of +te woman whech 0 *T*-2 was takyn in a-vowtre & browt be-forn owyr Lord .	IP-MAT	18332616	euery day	NP	18332617	day	N	18332617	day	N	18332616	euery day	NP	18332616	euery day	NP
18336815	eche	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18336811	we may se eche day at eye 0 bo+te men and women , summe for los of werdly good , sum for affeccyon of her kynred er for werdly frenshepys thorw ouyr fele stody & erdly affeccyon , & most of alle for inordinat lofe & fleschly affeccyon +gyf 0 her frendys er partyn fro hem , +tei wyl cryen & roryn and wryngyn her handys as +gyf 0 +tei had no wytte ne non mende	IP	18336816	eche day	NP	18336817	day	N	18336817	day	N	18336816	eche day	NP	18336816	eche day	NP
18342369	euery	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18342359	& +get +tei ordeyned for hir euery day mete , drynke , & herborwe as wel as 0 0 *T*-1 he dedyn for hem-selfe	IP	18342370	euery day	NP	18342371	day	N	18342371	day	N	18342370	euery day	NP	18342370	euery day	NP
18346355	euery	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18346332	& *con* mad hys praerys to God deuowtly as 0 0 *T*-1 he cowde * euery day +tat he myth han grace to vndirstandyn what 0 *T*-2 +te forseyd creatur wolde seyn to hym ,	IP-MAT	18346356	euery day	NP	18346357	day	N	18346357	day	N	18346356	euery day	NP	18346356	euery day	NP
18350483	euery	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18350469	+Tes sowndys & melodijs had sche herd ny-hand euery day +te terme of xxv +gere whan 0 +tis boke was wretyn , & specialy whan 0 sche was in deuowt prayer , also many tymes whil 0 sche was at Rome & in Inglond bo+te .	IP-MAT	18350481	ny-hand euery day	NP	18350484	day	N	18350484	day	N	18350481	ny-hand euery day	NP	18350481	ny-hand euery day	NP
18351744	euery	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18351741	+tu seydest euery day a thowsand Pater Noster	IP	18351745	euery day	NP	18351746	day	N	18351746	day	N	18351745	euery day	NP	18351745	euery day	NP
18357958	euery	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18357940	and ellys sche ete wyth hym & wyth hys felawschep euery day ,	IP-MAT	18357959	euery day	NP	18357960	day	N	18357960	day	N	18357959	euery day	NP	18357959	euery day	NP
18380311	sum	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18380304	Syr , +ge xal welyn sum day +tat +ge had wept as sor as I	IP	18380312	sum day	NP	18380313	day	N	18380313	day	N	18380312	sum day	NP	18380312	sum day	NP
18382250	al	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18382248	Sithyn al +te day aftyr +tu myssespendist +ti tyme ,	IP-MAT-SPE	18382251	al +te day aftyr	NP	18382253	day	N	18382253	day	N	18382251	al +te day aftyr	NP	18382251	al +te day aftyr	NP
18385353	euery	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18385339	+tin hed wer smet of thre tymes on +te day euery day in sevyn +ger	IP	18385354	euery day in sevyn +ger	NP	18385355	day	N	18385355	day	N	18385354	euery day in sevyn +ger	NP	18385354	euery day in sevyn +ger	NP
18394126	euery	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18394109	+Gyf 0 I had gold j-now , I wolde +geuyn euery day a nobyl for to haue euery day a sermown ,	IP-MAT-SPE	18394127	euery day	NP	18394128	day	N	18394128	day	N	18394127	euery day	NP	18394127	euery day	NP
18394136	euery	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18394133	for to haue euery day a sermown	IP	18394137	euery day	NP	18394138	day	N	18394138	day	N	18394137	euery day	NP	18394137	euery day	NP
18394289	many	Q	KEMPE MARGERY	'NULL'	EMO	CMKEMPE	X	'NULL'	M4	INSTR REL	WRITTEN	'NULL'	PROSE	18394286	So , many day aftyr +tis answer , +ter cam a preste *ICH*-2 newly to Lynne whech 0 *T*-3 had neuyr knowyn hir be-forn ,	IP-MAT	18394290	many day aftyr +tis answer	NP	18394291	day	N	18394291	day	N	18394290	many day aftyr +tis answer	NP	18394290	many day aftyr +tis answer	NP
18420181	+alce	Q	'NULL'	'NULL'	Kentish	cmkentho.m1	'NULL'	Homilies	m1	'NULL'	'NULL'	Kentish Homilies	'NULL'	18420177	heora earninga eh+d +alce d+aige mid godnyssen	IP	18420182	+alce d+aige	NP	18420183	d+aige	N	18420183	d+aige	N	18420182	+alce d+aige	NP	18420182	+alce d+aige	NP
18424196	alle	Q	X	'NULL'	KL	CMKENTSE	X	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	18424195	ac alle +to daies i +to yere	CONJP	18424197	alle +to daies i +to yere	NP	18424199	daies	NS	18424199	daies	NS	18424197	alle +to daies i +to yere	NP	18424197	alle +to daies i +to yere	NP
18428048	al	Q	X	'NULL'	KL	CMKENTSE	X	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	18428047	of al +to daie	PP	18428049	al +to daie	NP	18428051	daie	N	18428051	daie	N	18428049	al +to daie	NP	18428049	al +to daie	NP
18428533	al	Q	X	'NULL'	KL	CMKENTSE	X	'NULL'	M2	INSTR REL	WRITTEN	'NULL'	PROSE	18428532	*T*-1 al day hedden ibe idel	IP	18428534	al day	NP	18428535	day	N	18428535	day	N	18428534	al day	NP	18428534	al day	NP
18435353	Alle	Q	X	'NULL'	WMO	CMLAMBET	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	18435354	Alle o+der da+ges of +te wike beo+d to +treldome to +tis dei .	IP-MAT	18435355	Alle o+der da+ges of +te wike	NP	18435357	da+ges	NS	18435357	da+ges	NS	18435355	Alle o+der da+ges of +te wike	NP	18435355	Alle o+der da+ges of +te wike	NP
18447385	elche	Q	X	'NULL'	WMO	CMLAMBET	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	18447380	*T*-3 nauet to broken elche dei +tas godes la+ge 0 +te *T*-4 ic eou nu cwe+d	IP	18447386	elche dei	NP	18447387	dei	N	18447387	dei	N	18447386	elche dei	NP	18447386	elche dei	NP
18449904	uwlche	Q	X	'NULL'	WMO	CMLAMBET	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	18449903	and uwlche dei we ihere+d *arb* siggen .	IP-MAT	18449905	uwlche dei	NP	18449906	dei	N	18449906	dei	N	18449905	uwlche dei	NP	18449905	uwlche dei	NP
18461258	sum	Q	X	'NULL'	WMO	CMLAMBET	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	18461257	on sum o+der dei	PP	18461259	sum o+der dei	NP	18461261	dei	N	18461261	dei	N	18461259	sum o+der dei	NP	18461259	sum o+der dei	NP
18477521	alle	Q	X	'NULL'	WMO	CMLAMBET	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	18477513	ic seolf beo mid eow alle da+gen a+tet endunge +tissere weorlde	IP	18477522	alle da+gen	NP	18477523	da+gen	NS	18477523	da+gen	NS	18477522	alle da+gen	NP	18477522	alle da+gen	NP
18505012	all	Q	MALORY THOMAS	'NULL'	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18505006	and *con* helde the batayle all the day lyke harde .	IP-MAT	18505013	all the day	NP	18505015	day	N	18505015	day	N	18505013	all the day	NP	18505013	all the day	NP
18528254	all	Q	MALORY THOMAS	'NULL'	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18528233	And for hir sake I shall owghe all women the bettir wylle and servyse all the dayes of my lyff . '	IP-MAT-SPE	18528255	all the dayes of my lyff	NP	18528257	dayes	NS	18528257	dayes	NS	18528255	all the dayes of my lyff	NP	18528255	all the dayes of my lyff	NP
18547529	all	Q	MALORY THOMAS	'NULL'	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18547517	And so he rode into a grete foreste all that day ,	IP-MAT	18547530	all that day	NP	18547532	day	N	18547532	day	N	18547530	all that day	NP	18547530	all that day	NP
18554441	many	Q	MALORY THOMAS	'NULL'	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18554436	for we had not many a day no good repaste . '	IP-MAT-SPE	18554442	many a day	NP	18554444	day	N	18554444	day	N	18554442	many a day	NP	18554442	many a day	NP
18575764	all	Q	MALORY THOMAS	'NULL'	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18575755	*T*-1 I have had unto you all the dayes of my lyff	IP	18575765	all the dayes of my lyff	NP	18575767	dayes	NS	18575767	dayes	NS	18575765	all the dayes of my lyff	NP	18575765	all the dayes of my lyff	NP
18592598	all	Q	MALORY THOMAS	'NULL'	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18592591	thou hast had the bettir all thy dayes of thy lyff where-somever 0 *T*-2 thou cam	IP	18592599	all thy dayes of thy lyff where-somever 0 *T*-2 thou cam	NP	18592601	dayes	NS	18592601	dayes	NS	18592599	all thy dayes of thy lyff where-somever 0 *T*-2 thou cam	NP	18592599	all thy dayes of thy lyff where-somever 0 *T*-2 thou cam	NP
18593198	all	Q	MALORY THOMAS	'NULL'	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18593192	to abyde with hym all that day	IP	18593199	all that day	NP	18593201	day	N	18593201	day	N	18593199	all that day	NP	18593199	all that day	NP
18598089	all	Q	MALORY THOMAS	'NULL'	WML	CMMALORY	X	'NULL'	M4	NARR IMAG	WRITTEN	'NULL'	PROSE	18598077	So in thys sorow there he abode all that day tyll 0 hit was nyght ,	IP-MAT	18598090	all that day	NP	18598092	day	N	18598092	day	N	18598090	all that day	NP	18598090	all that day	NP
18634412	euery	Q	X	'NULL'	EML	CMMANDEV	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	18634407	*T*-1 *con* +git doth euery day	IP	18634413	euery day	NP	18634414	day	N	18634414	day	N	18634413	euery day	NP	18634413	euery day	NP
18638115	half	Q	X	'NULL'	EML	CMMANDEV	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	18638114	in half a day	PP	18638116	half a day	NP	18638118	day	N	18638118	day	N	18638116	half a day	NP	18638116	half a day	NP
18651406	euery	Q	X	'NULL'	EML	CMMANDEV	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	18651400	it wexeth & groweth euery day withouten dowte	IP	18651407	euery day	NP	18651408	day	N	18651408	day	N	18651407	euery day	NP	18651407	euery day	NP
18654120	euery	Q	X	'NULL'	EML	CMMANDEV	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	18654121	euery day & on all sydes	NP	18654122	euery day	NP	18654123	day	N	18654123	day	N	18654122	euery day	NP	18654122	euery day	NP
18667233	euery	Q	X	'NULL'	EML	CMMANDEV	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	18667226	*T*-7 he schall haue ado euery day with hem	IP	18667234	euery day	NP	18667235	day	N	18667235	day	N	18667234	euery day	NP	18667234	euery day	NP
18670237	all	Q	X	'NULL'	EML	CMMANDEV	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	18670238	all +te day & all nyght	NP	18670239	all +te day	NP	18670241	day	N	18670241	day	N	18670239	all +te day	NP	18670239	all +te day	NP
18674350	euery	Q	X	'NULL'	EML	CMMANDEV	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	18674344	+tat psalm to ben seyd euery day at pryme	IP	18674351	euery day	NP	18674352	day	N	18674352	day	N	18674351	euery day	NP	18674351	euery day	NP
18685267	all	Q	X	'NULL'	EML	CMMANDEV	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	18685261	*T*-2 ben enformed & taught all day be holy doctryne wherejnne 0 *T*-3 +tei scholde beleeve	IP	18685268	all day	NP	18685269	day	N	18685269	day	N	18685268	all day	NP	18685268	all day	NP
18687259	euery	Q	X	'NULL'	EML	CMMANDEV	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	18687247	And he 0 +tat *T*-1 kepeth him hath euery day grete fees	IP-MAT	18687260	euery day	NP	18687261	day	N	18687261	day	N	18687260	euery day	NP	18687260	euery day	NP
18687270	euery	Q	X	'NULL'	EML	CMMANDEV	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	18687267	& *con* kepeth euery day his dong & his vryne in .ij. vessell of gold	IP-MAT	18687271	euery day	NP	18687272	day	N	18687272	day	N	18687271	euery day	NP	18687271	euery day	NP
18700403	euery	Q	X	'NULL'	EML	CMMANDEV	FRENCH	'NULL'	M3	NARR IMAG	WRITTEN	'NULL'	PROSE	18700362	And in maner as 0 0 *T*-1 wee seyn oure PATER NOSTRE & oure AUE MARIA , cowntynge the PATER NOSTRES , right so this kyng seyth euery day deuoutly .ccc. preyeres to his god or +tat he ete .	IP-MAT	18700404	euery day	NP	18700405	day	N	18700405	day	N	18700404	euery day	NP	18700404	euery day	NP
18731619	ych	Q	MIRK JOHN	'NULL'	WMO	CMMIRK	X	'NULL'	M3/4	INSTR REL	X	'NULL'	PROSE	18731613	+Tow schall bye hyt ych day , tyll 0 I haue my good a+geyne . '	IP-MAT-SPE	18731620	ych day	NP	18731621	day	N	18731621	day	N	18731620	ych day	NP	18731620	ych day	NP
18732878	all	Q	MIRK JOHN	'NULL'	WMO	CMMIRK	X	'NULL'	M3/4	INSTR REL	X	'NULL'	PROSE	18732875	and *con* lay all day yn hur prayers , as 0 scho had ben ded .	IP-MAT	18732879	all day	NP	18732880	day	N	18732880	day	N	18732879	all day	NP	18732879	all day	NP
18733590	ych	Q	MIRK JOHN	'NULL'	WMO	CMMIRK	X	'NULL'	M3/4	INSTR REL	X	'NULL'	PROSE	18733587	*T*-1 to saye ych day	IP	18733591	ych day	NP	18733592	day	N	18733592	day	N	18733591	ych day	NP	18733591	ych day	NP
